user_id,avg_watch_time,likes,shares,comments
873,21.077103951599046,18,13,13
874,15.97387453867152,17,12,8
875,18.128661022259465,22,10,7
876,15.752244579131135,14,8,5
877,11.080139555969843,11,5,4
878,12.291464486614485,15,5,3
879,11.574324620283996,14,5,3
880,10.262594314362552,11,5,0
881,14.414069918769005,18,10,5
882,15.870308509137185,14,7,6
883,17.272899784847194,20,11,10
884,13.792242893317022,12,7,5
885,13.325244161383708,12,7,4
886,11.669649000547192,16,4,3
887,16.10403072777837,18,8,6
888,13.137044905293468,11,6,6
889,16.848002452216935,19,6,6
890,11.728872344028575,16,6,2
891,19.552997843513364,14,7,5
892,12.544175718751118,15,7,3
893,11.01251244213656,10,9,3
894,16.192545257873817,17,9,6
895,14.489206259015692,13,7,6
896,14.883260872519394,17,8,5
897,15.3048004074394,15,8,4
898,15.267161810316919,18,8,4
899,19.785845747274593,21,14,9
900,16.73707362457815,17,7,6
901,16.14242878349737,19,10,8
902,13.146944172878605,13,5,4
903,14.355653511697911,16,5,4
904,19.05844884353122,21,16,11
905,15.15869434237548,16,7,6
906,14.211089705029115,12,7,5
907,11.6304245454326,11,6,4
908,22.573495842356834,24,15,11
909,16.05000766085574,9,5,4
910,12.067994783542725,15,6,2
911,13.124876832092419,18,8,5
912,15.118026345494938,13,7,6
913,10.78423021186386,13,4,2
914,12.412430925694437,13,8,4
915,12.751007237553951,12,5,5
916,16.26870316912285,22,11,9
917,10.102131107055259,15,4,3
918,13.603064552592759,16,7,3
919,19.86208690650621,22,15,10
920,14.52532228933173,13,6,5
921,18.952799410744234,20,11,8
922,15.6700253730169,20,11,8
923,18.215552062504642,23,17,10
924,21.545752927253474,19,10,9
925,10.795334245547098,14,4,4
926,12.914324069641173,16,6,5
927,20.213189657810453,15,10,7
928,13.336178660729725,12,7,4
929,13.754536298282803,7,5,3
930,11.022764935675925,12,5,3
931,23.86942205994229,21,16,14
932,19.595536439127375,21,14,13
933,20.94961138819172,17,11,7
934,14.847650784613597,14,8,5
935,10.016075175586053,6,2,1
936,18.351907844262783,26,16,14
937,22.617241364129335,13,10,8
938,14.361654723866714,15,6,3
939,12.222706702122387,14,4,4
940,15.312780030783689,15,9,6
941,16.8719231095005,16,10,8
942,10.891050919035314,13,6,3
943,12.413043604953163,12,5,3
944,17.756201545456424,15,10,8
945,11.909485660332884,12,5,5
946,15.068055427363365,13,9,8
947,13.517647650973274,14,9,5
948,12.150889444642488,14,7,3
949,10.501280334942958,16,3,1
950,19.836336670755053,12,8,6
951,15.361747832260495,12,7,7
952,13.286752557571688,12,6,5
953,13.796753541499797,11,6,5
954,10.265083252621983,11,3,2
955,13.012281671466187,17,8,4
956,15.402460291312003,14,6,6
957,17.79420304679196,19,12,8
958,20.391166489061174,18,14,11
959,14.702142581940961,19,8,5
960,16.335076367199985,15,9,5
961,16.227082908205784,20,10,8
962,11.29266410462001,11,5,4
963,15.032762586093705,9,6,6
964,11.676310958110845,8,4,3
965,11.84556304998003,13,8,3
966,15.788657567935877,10,7,6
967,11.471380134954197,11,5,4
968,15.951414968955346,6,5,4
969,11.614319530884964,16,8,3
970,18.72131843813686,23,14,10
971,14.998680524097127,9,5,5
972,19.805132949637855,15,6,6
973,12.274589836237434,8,5,3
974,16.131560353523632,14,7,6
975,13.63613191506308,16,6,5
976,12.763170542915505,13,7,4
977,15.933061004176752,22,9,6
978,15.867900161376932,14,9,6
979,15.295703451526947,17,7,6
980,13.146238848411807,13,7,5
981,13.004813503697907,9,6,4
982,13.0841814124269,13,8,6
983,16.851176477625213,20,12,8
984,11.809759382869062,13,6,5
985,16.125693822477928,19,11,8
986,13.584624367881394,12,4,2
987,17.677647243519793,25,14,9
988,11.080000298206711,19,6,5
989,15.98015927002059,19,11,9
990,12.038346744993344,13,6,3
991,12.511225216546363,17,9,3
992,15.81340537515112,19,11,10
993,15.340938684161562,22,11,7
994,14.982940111318078,15,8,6
995,12.156916616894819,13,5,3
996,10.282262014809335,9,4,3
997,10.863566230681798,9,3,2
998,18.50623723959224,13,8,6
999,19.28324437289272,18,12,7
1000,11.298588160428574,9,6,2
1001,23.950008074159136,13,8,7
1002,14.811224462227392,15,8,7
1003,16.46027251044785,9,4,3
1004,24.77113139849263,14,11,10
1005,12.729439132231391,16,6,4
1006,12.871068245563468,14,5,4
1007,12.175922339639616,13,6,5
1008,10.12375237923062,13,3,3
1009,15.096346477004538,9,4,2
1010,13.646830840728626,13,5,4
1011,13.435177874850062,14,6,4
1012,18.101857219184808,15,6,5
1013,15.800943982046443,15,8,8
1014,11.740602720281085,15,4,2
1015,14.38488619657257,13,7,6
1016,17.560105164165414,22,13,9
1017,14.466403874035967,19,9,8
1018,12.276288610690555,12,6,4
1019,11.673061630628231,12,6,5
1020,14.22250218839547,15,7,5
1021,16.49935597205848,20,10,7
1022,19.159083531316817,12,7,6
1023,11.805486560174348,11,4,2
1024,13.460592627890312,21,7,4
1025,16.501757906330585,21,12,7
1026,12.510407922143491,11,3,3
1027,15.713910554094932,14,10,8
1028,12.904594874046554,8,4,4
1029,16.427777501596072,16,9,7
1030,21.14851227298243,18,10,8
1031,17.14230448989827,19,9,8
1032,11.289214421942003,9,4,4
1033,14.91758452917253,17,7,5
1034,9.342642181767463,12,3,2
1035,13.023050228442646,14,3,2
1036,13.836745185076888,13,5,4
1037,16.624882080752656,17,9,6
1038,21.145441690080812,17,13,10
1039,24.438926973295988,17,12,10
1040,12.664724700359232,18,5,4
1041,18.541298778597692,10,8,4
1042,20.80655304040945,20,11,10
1043,16.42622551134709,15,7,6
1044,12.010120556621903,11,5,4
1045,9.869660897086009,9,4,2
1046,14.505295101023439,11,6,5
1047,15.437253414585586,7,5,4
1048,14.876918462448613,14,9,5
1049,13.233127251902502,17,8,6
1050,20.206278413152898,15,7,7
1051,14.80776562063937,17,8,7
1052,16.372495505603087,17,8,6
1053,12.027478883277244,13,6,4
1054,13.976362296053672,16,8,2
1055,16.34240584941477,15,8,5
1056,12.965888456616002,15,4,4
1057,9.340816460063799,10,2,2
1058,14.740555451010087,15,8,6
1059,15.821185379302337,17,11,8
1060,14.12760020669028,18,8,4
1061,12.915576103433011,16,5,4
1062,19.383804156488573,16,8,6
1063,17.664650996704214,14,8,8
1064,12.248921345107588,15,5,4
1065,15.841774055703295,15,10,7
1066,14.262132690526391,15,5,5
1067,12.338939196280228,13,6,4
1068,14.707538259731797,23,10,6
1069,16.039195060555773,18,12,8
1070,13.992965911393872,19,6,3
1071,16.567342843399437,13,7,5
1072,17.054840922610136,18,10,9
1073,15.74800273262679,14,9,5
1074,16.306869155727195,14,8,6
1075,12.354935245225748,18,10,7
1076,14.659163340176276,16,11,7
1077,11.560979942291963,11,7,4
1078,18.953639087192283,10,7,6
1079,20.001506242163806,20,11,8
1080,13.843597824543162,11,8,6
1081,14.392897675920262,18,12,9
1082,12.567956245258488,19,6,2
1083,19.397286887029438,19,9,8
1084,13.614792967944135,19,8,5
1085,14.846018610701691,10,5,4
1086,13.49435137405441,17,5,4
1087,9.22638573229216,10,2,2
1088,17.898737313617513,15,13,6
1089,18.876059980908064,23,15,11
1090,14.208461103064016,11,6,5
1091,14.468240032681484,10,6,5
1092,15.161807328714515,17,8,6
1093,17.23484805266387,16,7,6
1094,18.274059753226076,17,15,11
1095,15.64848550801742,16,9,7
1096,14.04349038945194,13,4,4
1097,12.397681001049035,18,8,6
1098,13.507537612465748,14,5,3
1099,14.913447831759957,20,12,8
1100,11.666316310032512,16,8,3
1101,12.709400229739426,19,7,2
1102,9.584182743609551,7,3,2
1103,12.170756056020322,11,5,4
1104,18.786108501362616,14,7,5
1105,18.4609627734964,15,9,7
1106,15.263884935899695,13,11,7
1107,11.005965658103454,9,5,4
1108,14.90528409172123,18,7,4
1109,18.81178647516699,13,10,9
1110,13.17869610917215,11,6,3
1111,16.21022257918908,17,8,5
1112,11.46914092672301,10,4,2
1113,13.00355550202566,19,6,5
1114,14.486477771037409,12,8,5
1115,16.672454288401575,18,8,5
1116,14.00324132471582,14,7,4
1117,12.957748963813925,17,10,6
1118,17.354189732601423,19,10,7
1119,18.76440153093761,12,6,6
1120,13.670272154155318,13,7,5
1121,12.29310972149104,9,4,3
1122,10.90583051920569,13,5,3
1123,13.2157636725101,14,6,3
1124,15.833487518827758,21,8,6
1125,16.739812427859015,22,10,7
1126,10.096915958003532,9,4,3
1127,16.079276424387857,17,11,7
1128,17.771972738685722,19,10,10
1129,9.04496919461552,10,2,2
1130,16.212693886302013,20,10,7
1131,14.498421763956452,11,5,5
1132,11.77630280259261,12,6,3
1133,14.583544917713692,15,10,7
1134,19.119509178052915,13,8,7
1135,13.003480744186879,10,4,2
1136,17.114997044925218,14,10,10
1137,12.076869422753635,10,4,4
1138,12.838810142980822,11,4,1
1139,17.837374146377332,24,13,10
1140,15.578084952064085,14,9,8
1141,16.189744152438774,15,12,9
1142,18.894412944073387,20,11,9
1143,22.88801006951871,15,11,7
1144,15.926451140329908,20,11,6
1145,11.407098734574024,13,4,4
1146,10.319256280210002,11,3,3
1147,18.29862167430116,15,10,7
1148,11.309535840953457,15,4,4
1149,14.244410817829058,21,9,5
1150,11.666661549676371,12,7,4
1151,12.650741670584123,7,5,5
1152,14.331255295921432,11,7,5
1153,12.197871941297853,16,9,6
1154,20.81845811818975,19,12,9
1155,16.623686344908936,16,12,9
1156,12.502573363850136,15,5,2
1157,21.317421215723005,17,7,7
1158,17.05881310153182,13,6,4
1159,23.52181665814064,22,12,11
1160,15.356005912341518,17,8,5
1161,16.917418741238418,27,17,12
1162,16.310153918415253,21,9,7
1163,8.812080565555132,6,3,2
1164,17.45135450266935,19,8,6
1165,16.65617629334683,19,10,7
1166,11.635019668466873,9,5,3
1167,14.599994866287556,11,6,3
1168,18.17263196184503,14,9,6
1169,11.939038169642021,10,6,4
1170,14.017758603592522,20,5,4
1171,17.842495387098424,23,13,7
1172,14.896806114390607,17,9,5
1173,13.588688147814935,14,9,5
1174,14.940693548924878,14,5,4
1175,17.083802566635914,21,9,6
1176,16.779371540759577,9,8,3
1177,11.243803691870252,12,7,4
1178,10.20829473928217,16,6,3
1179,16.488716530544394,17,8,6
1180,15.656585723126135,16,9,7
1181,13.508975772145009,10,6,6
1182,12.938376850300708,12,6,5
1183,11.347871883273951,12,6,5
1184,14.21664020999548,14,5,4
1185,14.45914480275716,19,8,5
1186,14.01761355347474,19,10,8
1187,15.09848131651861,21,7,5
1188,17.21135060110206,14,9,5
1189,16.13970007237295,12,4,3
1190,12.653922723781196,15,9,4
1191,12.403905109621771,18,7,4
1192,19.15829422238832,19,11,9
1193,15.952615281682581,13,10,5
1194,15.568573950406353,17,9,6
1195,13.084215403930436,21,9,6
1196,14.706019495555262,14,7,6
1197,15.650445887713394,16,12,8
1198,12.210454169494643,13,7,3
1199,14.666141465234055,13,8,5
1200,14.712525827941587,12,5,2
1201,14.907621606582323,14,7,5
1202,8.922501923714504,9,2,2
1203,17.788400274120598,18,9,7
1204,12.202535958732282,16,9,7
1205,19.59038472735438,19,12,9
1206,13.249031655746174,15,5,4
1207,13.465461797273747,11,6,3
1208,11.749925095285215,13,7,3
1209,14.33216148213979,22,10,6
1210,13.06325340557077,14,8,7
1211,16.769266312666865,20,12,8
1212,18.082289579355812,13,6,5
1213,13.253971079366481,12,5,5
1214,18.538212143923875,17,9,8
1215,13.605752440446148,13,7,5
1216,11.639661946788102,9,4,2
1217,18.2760383849136,23,14,9
1218,13.997584652590602,18,9,6
1219,16.285110204898018,19,11,7
1220,12.033443618693678,10,4,3
1221,15.707337775022259,17,9,6
1222,13.33344200760042,12,6,4
1223,15.353149109352529,16,10,9
1224,15.787682076928185,11,7,6
1225,13.723437275612175,16,7,5
1226,17.728609071811235,18,12,9
1227,13.75839474207393,15,6,4
1228,14.42777851397811,15,10,5
1229,15.950329017683256,12,7,7
1230,16.951663584541773,15,7,5
1231,18.969989827104254,19,13,9
1232,13.58990088850309,16,6,5
1233,12.977863692165457,14,6,5
1234,14.775938227633988,17,6,4
1235,20.936004490262402,21,11,8
1236,11.379451102053647,14,7,5
1237,12.614868818983862,15,6,5
1238,12.138603558001366,17,5,2
1239,11.251333596246162,14,5,3
1240,9.106358650137873,9,2,1
1241,15.72614126268512,19,8,5
1242,15.629436057018987,21,10,6
1243,14.338699428261718,19,7,6
1244,15.458541226292438,18,9,4
1245,13.174380770494738,12,3,2
1246,13.99623449418894,17,9,6
1247,19.089879925552392,11,7,7
1248,16.508673646188196,19,12,9
1249,16.633589727307132,15,9,6
1250,14.16522242208077,20,8,4
1251,19.408848243034384,23,14,8
1252,12.364298817035923,12,4,3
1253,18.049050582930448,16,8,7
1254,19.35578256899307,16,7,5
1255,14.197705291628543,13,6,5
1256,18.304011155035727,14,10,8
1257,14.743854147980658,24,9,6
1258,15.446611298797016,15,10,7
1259,16.841939383260556,15,11,7
1260,14.156434870252768,17,9,6
1261,14.266847386670225,13,6,6
1262,10.33643510106772,10,3,1
1263,17.95271894767704,15,10,5
1264,16.69901782134429,18,12,10
1265,22.309644914810356,15,12,10
1266,16.03473218362192,18,8,6
1267,16.663404004967607,11,5,4
1268,13.5639539384139,13,6,6
1269,12.6245441768622,19,7,6
1270,16.002121797953045,14,8,7
1271,9.295178755170044,8,2,2
1272,15.518224281826264,13,6,5
1273,18.82411811796446,21,13,10
1274,14.43057467883645,16,7,5
1275,12.999542141175429,13,6,5
1276,18.406700445221837,15,7,5
1277,13.19608328457544,10,5,4
1278,23.69555090032882,22,16,13
1279,19.30450141383601,15,9,9
1280,11.341821808715055,14,4,4
1281,17.98920225990534,24,14,11
1282,13.462365445244531,13,6,4
1283,23.774804050833975,10,8,8
1284,14.63677545160237,13,7,4
1285,16.97029168337748,21,9,8
1286,14.01792987336088,11,6,4
1287,12.916338668573927,20,6,3
1288,14.707572717743735,18,10,6
1289,17.22307422138281,21,10,7
1290,22.460306772187856,20,14,10
1291,12.06515051464899,12,4,4
1292,16.32496085213972,19,9,6
1293,9.652472498416671,15,1,1
1294,13.98067535748396,10,8,6
1295,17.11725428446033,24,11,8
1296,13.046520901871002,17,7,5
1297,17.350514485339552,20,12,9
1298,17.694422221338403,10,5,4
1299,16.23708662688174,21,8,7
1300,16.260385869034927,19,11,9
1301,12.273347433169485,12,6,4
1302,14.772048811566508,16,10,7
1303,16.413632546377706,16,8,7
1304,12.742413809067719,11,5,2
1305,18.64502530821282,19,12,10
1306,15.920006464059302,15,8,6
1307,19.42393135116179,18,8,7
1308,20.26847640679803,24,13,10
1309,15.204495747845668,16,11,10
1310,16.236200595252186,18,10,7
1311,13.571927026644147,18,7,6
1312,10.885514223355477,16,6,2
1313,11.137245177592769,16,6,3
1314,15.144856214200374,11,6,5
1315,15.591256298030945,13,6,3
1316,19.266962624816355,19,10,8
1317,21.977198398298484,23,15,13
1318,16.142609459200226,15,7,6
1319,15.343530485256615,12,9,8
1320,17.859996714807746,16,7,5
1321,10.262017457964308,13,3,2
1322,9.962136208276013,11,4,2
1323,14.356426497037692,12,4,2
1324,18.939197872566453,22,15,11
1325,10.365070999823667,6,3,2
1326,17.054170681893346,12,5,4
1327,16.837443712632517,18,9,8
1328,17.094987019178927,16,9,5
1329,15.098312768404341,12,8,5
1330,14.361773076811817,17,8,6
1331,12.39675650953602,17,8,5
1332,17.186070343740564,15,10,5
1333,15.707047103691224,19,11,8
1334,10.859741038336226,11,5,2
1335,16.025692505656256,12,7,5
1336,16.700317851444616,19,7,6
1337,13.050218669931645,12,6,4
1338,15.22977136376694,12,8,5
1339,13.82492055071051,15,7,7
1340,16.94117871757881,15,11,9
1341,16.767150036287102,16,8,6
1342,15.637896239703792,18,12,10
1343,12.870377183803694,17,7,5
1344,17.038298378485234,13,7,5
1345,14.337763659560494,10,6,4
1346,12.870113154599528,12,7,4
1347,16.844853247315235,9,7,6
1348,17.85463656984506,15,10,8
1349,16.25619315850422,17,11,8
1350,14.315808048138152,20,6,2
1351,15.185569996140037,16,6,4
1352,15.487284015784303,15,9,8
1353,17.694930225158686,14,10,9
1354,16.453511176531247,20,10,5
1355,18.119416025872262,11,6,5
1356,12.470783604975,15,5,4
1357,12.674724631895149,16,5,4
1358,16.680448180915683,16,8,7
1359,17.751736082708174,14,9,7
1360,20.06940455091106,25,14,13
1361,22.270737441265265,27,17,11
1362,16.783412332665133,16,9,7
1363,12.107214146655345,8,6,4
1364,14.522848275871151,15,7,4
1365,14.970241383888585,11,5,5
1366,14.099482235761094,18,7,5
1367,12.902987957991554,15,7,4
1368,13.704788045766472,14,8,5
1369,11.468271519823986,9,4,3
1370,18.47847710241533,9,6,5
1371,19.14047233714078,18,9,7
1372,12.530827608056633,15,5,2
1373,18.935545667525936,17,9,7
1374,12.141045889866186,16,7,2
1375,12.680755995928692,13,4,1
1376,10.80445622058014,11,4,3
1377,11.715742018762164,13,3,3
1378,16.060746090312463,14,8,6
1379,18.149893433653848,13,9,7
1380,12.099385186663394,11,4,2
1381,13.885467547428956,21,10,6
1382,9.232539114304865,9,2,1
1383,12.351015893107814,21,10,2
1384,19.454928040528785,20,14,10
1385,14.006376758427576,16,7,4
1386,15.660165257336791,17,9,7
1387,14.553322552155867,16,11,6
1388,16.217991961034148,19,9,7
1389,11.246892931106565,16,6,2
1390,11.754934267506995,11,4,4
1391,17.132649182677575,11,6,4
1392,13.558382182092034,13,5,4
1393,20.1192565787182,25,11,9
1394,18.801841225590245,22,17,10
1395,13.0633306527779,13,4,4
1396,16.883460760706903,19,10,7
1397,14.353095921443087,11,4,4
1398,16.84963992600896,18,9,6
1399,22.43722511206826,13,8,6
1400,12.534188867697482,17,8,4
1401,13.144610369532433,18,6,2
1402,14.680362748889323,23,8,6
1403,10.998976219175464,13,4,2
1404,14.571269482270653,18,9,8
1405,17.048678789580023,21,11,8
1406,16.19153241141452,19,10,7
1407,25.273322190740455,17,11,8
1408,9.922860198586442,10,3,1
1409,15.71853147804324,19,10,8
1410,11.206374858255284,17,7,4
1411,12.0921345823632,11,5,4
1412,13.880297789683894,10,5,5
1413,15.126590096626824,11,8,3
1414,11.885136366263938,12,5,5
1415,11.961661165622358,11,4,2
1416,10.07179742547273,9,3,1
1417,12.068115753722994,18,6,2
1418,14.986591468141862,21,12,9
1419,17.357114848660697,27,18,11
1420,15.989748434683127,17,8,8
1421,15.394337160443001,15,7,5
1422,15.3255050528781,20,9,7
1423,13.188390470050974,14,3,3
1424,19.372266456903567,22,13,11
1425,11.873818195482846,7,4,2
1426,13.537294850938117,13,8,6
1427,11.955407835863236,13,6,3
1428,12.786706395318415,15,8,4
1429,12.250961050478182,15,5,5
1430,20.736062698868288,20,12,8
1431,21.1728953331862,12,7,5
1432,20.3190333399729,16,10,9
1433,15.311078130516465,19,9,9
1434,18.66723173146789,21,14,7
1435,13.672616091231076,17,6,5
1436,17.498650341660067,11,6,5
1437,18.97179217380785,25,16,13
1438,16.478769042948347,17,10,4
1439,14.102308193648225,18,7,7
1440,17.259394956690116,17,13,12
1441,13.399311630846855,21,14,8
1442,15.943017897836693,17,9,6
1443,17.602242762605115,24,15,10
1444,13.9779463996061,13,7,4
1445,15.274891866035997,13,9,6
1446,17.179471180713545,23,14,7
1447,15.618278820407328,20,9,9
1448,17.278312953157567,18,10,7
1449,13.281260485737882,12,6,5
1450,14.822613023305179,17,8,6
1451,14.451835727644356,10,8,6
1452,15.79189585149564,13,7,5
1453,20.719503566024336,18,11,9
1454,12.296924984102457,9,6,3
1455,19.697415321340458,11,9,9
1456,18.336989763901006,21,11,9
1457,18.33962960339076,12,8,5
1458,17.804141343951898,18,14,12
1459,12.536288692628336,14,6,2
1460,17.732670247135943,29,14,9
1461,13.565391828995375,20,9,3
1462,15.346973911741479,12,10,8
1463,13.539783903410855,13,7,3
1464,18.109088000886466,20,8,5
1465,15.214263087639031,16,9,7
1466,16.330760143325833,22,13,9
1467,17.30880644882019,24,10,5
1468,12.668168505039628,9,7,4
1469,14.836183795455852,19,12,9
1470,19.86835870107279,17,9,8
1471,18.852232865403433,25,14,8
1472,17.89014933130437,21,9,9
1473,12.770433352949578,14,3,1
1474,18.037287231668223,14,8,6
1475,11.761160801761774,8,4,3
1476,18.805229195869313,16,14,12
1477,14.32804482929977,15,8,6
1478,19.210401779074996,15,9,7
1479,17.133359299931907,16,10,8
1480,16.08774570965019,20,8,7
1481,15.73557773634037,19,9,5
1482,12.455865602353972,12,5,3
1483,14.042609062607871,18,9,5
1484,19.015018071752856,11,10,7
1485,15.96438971730584,16,7,4
1486,11.027799675816649,18,7,6
1487,19.76237891533491,15,12,9
1488,19.56201815469186,15,12,10
1489,12.68236433809083,14,7,5
1490,15.599357146188966,19,10,7
1491,17.117376856135866,18,10,8
1492,19.397736071372215,14,7,7
1493,9.501669652390197,10,3,1
1494,19.60180640903987,15,13,12
1495,17.510332843544823,17,13,9
1496,13.85662953454248,12,6,4
1497,11.804111674609956,7,2,2
1498,10.312202152883426,14,4,3
1499,14.433145838388524,17,4,2
1500,14.100739773159875,19,8,6
1501,9.613179611512635,10,3,3
1502,17.03851182464369,15,12,6
1503,14.769747843086135,25,11,7
1504,11.679112349528928,12,4,2
1505,9.858336439378007,9,2,1
1506,14.806858093243651,19,10,6
1507,11.486492801490302,13,5,3
1508,13.198753489629404,17,9,4
1509,13.196982204549503,21,7,4
1510,11.574900074170069,13,7,5
1511,11.716423277565763,11,5,2
1512,10.840338815627605,10,4,3
1513,20.488513115215056,16,13,11
1514,13.400434868335994,12,3,3
1515,13.88364981300967,10,4,4
1516,12.815896830278081,18,9,7
1517,13.501022167911954,14,5,3
1518,15.93711660627685,23,9,5
1519,17.566190422457346,19,12,9
1520,13.297529674984387,16,6,2
1521,13.65805997675076,16,6,3
1522,11.984892633374479,17,7,2
1523,13.554875275131298,15,7,3
1524,11.3721102637173,15,6,2
1525,14.606040936438548,15,6,5
1526,10.014358518444551,12,5,3
1527,15.983753685228113,22,9,6
1528,12.717578010404674,7,5,5
1529,23.685105997945797,17,11,10
1530,12.42751262283568,18,8,6
1531,12.739528552077257,10,3,2
1532,13.587249032739644,17,8,7
1533,10.726027253410765,12,6,1
1534,12.039635449257158,11,5,4
1535,14.41590493977424,13,8,6
1536,14.660089459468315,14,9,9
1537,17.918250933837765,19,5,4
1538,20.926587356936555,24,16,12
1539,14.032343578531927,16,8,4
1540,14.349397052229302,10,8,7
1541,15.656605012886214,16,11,5
1542,13.377892095316517,11,6,5
1543,18.659808270659614,21,10,8
1544,14.94384893119457,15,9,5
1545,19.338685952276688,17,9,7
1546,14.865221372406927,18,8,7
1547,12.258074244760211,10,4,4
1548,11.94617691810669,16,9,6
1549,15.3910998703059,18,9,5
1550,19.728935269714746,11,7,7
1551,12.854957240538177,13,7,5
1552,14.271195501158411,18,8,7
1553,11.304183402204178,8,5,3
1554,12.650399256913508,16,8,6
1555,16.57653786937978,13,7,4
1556,12.56340159761887,13,8,6
1557,12.74063835190432,13,4,3
1558,12.52710505643739,15,6,4
1559,16.576394595315023,21,9,7
1560,13.682959708505487,13,8,8
1561,17.377567007996564,19,10,6
1562,12.399639872904446,14,8,4
1563,13.311028630098921,14,6,6
1564,16.93568665375849,20,10,8
1565,17.66834730272799,17,11,8
1566,16.40009684334381,17,10,7
1567,21.751826572545067,18,14,9
1568,12.36563078124186,20,8,3
1569,17.026588787564354,19,9,7
1570,17.75486196620351,6,6,5
1571,18.375832223506173,13,9,7
1572,16.02291826704065,15,9,9
1573,14.161084770634199,9,5,4
1574,16.843392556438783,21,15,12
1575,14.53750850163236,21,10,8
1576,16.96643345418934,18,9,7
1577,21.206700163883646,18,12,9
1578,12.918761482538441,14,9,5
1579,11.870893201171443,14,5,1
1580,18.405772956692083,22,11,8
1581,14.355332714216264,14,7,4
1582,14.684353466262834,12,7,4
1583,11.825084795507012,14,5,3
1584,14.721270833074271,11,8,6
1585,17.33775422476581,13,9,5
1586,22.785476237053267,23,17,12
1587,14.051668681694657,17,10,7
1588,15.238140466125795,14,10,5
1589,13.15925086242845,13,6,4
1590,13.112756323867016,10,6,4
1591,17.411745382048487,16,5,4
1592,13.393605185232142,15,11,8
1593,16.054780602192842,11,8,4
1594,18.11394129839062,21,15,11
1595,17.708897636655454,11,4,3
1596,16.42049987565095,16,8,7
1597,15.138094930390944,23,13,9
1598,16.888620257115114,21,7,4
1599,11.096344493694943,14,4,4
1600,12.231582365012262,12,2,2
1601,11.239699863754314,16,2,2
1602,16.64116524394598,17,10,9
1603,10.971325741003275,11,4,3
1604,14.23285776807917,14,9,7
1605,13.519658257049596,12,6,4
1606,15.62252624602756,20,10,7
1607,14.05781833519383,14,6,4
1608,21.94295334816538,23,15,15
1609,17.98714573982097,20,12,12
1610,16.199080985790587,11,5,5
1611,17.932175980885045,18,12,9
1612,16.102475932432476,21,11,7
1613,14.006646216460627,10,10,7
1614,10.181267384258346,12,4,3
1615,17.279357781231667,19,10,8
1616,15.15231420602676,20,9,7
1617,11.29170319679808,13,5,3
1618,16.749775562300545,20,16,7
1619,12.513973288660276,15,5,3
1620,12.480813647547343,14,6,5
1621,12.208710553122401,19,11,9
1622,19.437726167603447,20,10,8
1623,14.658123132332134,19,8,7
1624,13.499212760564971,15,6,5
1625,18.75230692565116,17,11,5
1626,19.191222118547973,24,13,9
1627,14.53251162807998,13,7,6
1628,15.181629115712559,19,8,7
1629,9.135562096378434,5,2,1
1630,12.619337675476583,20,8,3
1631,15.55667500002865,15,9,7
1632,20.81846369414732,12,11,8
1633,12.953021214120906,12,5,3
1634,14.373021682277022,26,11,6
1635,16.512841271116113,20,9,5
1636,13.552832450004324,12,4,4
1637,19.616062381422402,20,9,9
1638,12.495021671265452,15,4,4
1639,18.5439889424335,24,11,11
1640,16.05894749106105,15,9,7
1641,12.336502643974885,12,8,7
1642,14.207092255801426,11,7,5
1643,18.482785350894897,23,12,7
1644,14.990913312299787,12,8,7
1645,16.24730532182437,12,6,4
1646,17.682596715465227,19,12,8
1647,16.74905305411111,14,11,8
1648,14.020868342757918,15,9,6
1649,14.175414441783472,14,6,4
1650,15.095912149964354,11,7,5
1651,18.349576020630376,18,11,9
1652,11.136437626714157,7,3,3
1653,15.294108287609157,16,8,6
1654,12.847067397262961,8,4,2
1655,11.426755013710979,14,7,5
1656,15.565600292362959,13,8,7
1657,12.304881393442509,17,7,3
1658,19.24919794087568,18,12,12
1659,14.628299603425257,15,9,7
1660,16.744240642197003,14,9,7
1661,18.098148678562836,18,11,8
1662,15.896224915659676,22,8,7
1663,13.927053062804069,13,4,3
1664,13.22460768051475,11,7,7
1665,19.295092845651045,21,11,9
1666,13.81322719588629,17,5,3
1667,14.242394613282924,15,10,6
1668,12.3780096562918,19,8,3
1669,15.673172818298939,12,9,8
1670,16.504512607739024,14,8,6
1671,15.446574400972212,15,7,7
1672,18.245851374842125,20,11,9
1673,18.93523036414397,10,7,7
1674,20.63114614294304,19,12,10
1675,19.4844864374641,24,14,10
1676,18.15753014279953,22,10,9
1677,13.7697645279459,12,5,3
1678,15.47593705264348,15,9,7
1679,12.529825509647878,12,9,7
1680,12.51005384890855,15,7,5
1681,13.771132090446592,16,8,6
1682,19.953318319619544,15,9,6
1683,14.506916643960658,13,7,4
1684,19.545871152722174,17,9,8
1685,17.446639817790434,20,12,7
1686,11.084109675354263,11,4,3
1687,18.069565304605128,25,10,8
1688,14.364001117961736,11,5,4
1689,20.22197388198602,18,15,9
1690,14.879277860119789,15,10,7
1691,14.84384214625201,16,8,6
1692,14.170123572334775,13,10,6
1693,13.610342833449483,14,5,4
1694,15.079453280186407,20,11,6
1695,13.166476596167467,11,5,2
1696,12.471428793122882,10,5,4
1697,12.457313525393856,15,7,1
1698,16.41691201621919,12,5,4
1699,12.594913000643269,15,5,4
1700,14.978841700790436,15,7,6
1701,15.468115579167813,16,7,4
